,timestamp,image_idx,latitude,longitude,altitude
5212,2019-07-07 15:38:09,6212,17.473572979105178,78.38848080690971,516.2663638373346
1185,2019-07-07 03:33:18,2185,17.393563,78.339247,490.20540877795605
943,2019-07-07 02:49:44,1943,17.457121,78.443493,491.6555906550559
1748,2019-07-07 05:14:38,2748,17.372073,78.334361,495.301486505672
7292,2019-07-07 21:52:33,8292,17.48025869327042,78.40751553507488,503.18682153229463
3741,2019-07-07 11:13:22,4741,17.528552,78.50866,489.8095372887391
4974,2019-07-07 14:55:19,5974,17.472495637332088,78.3753523650629,496.19788844544746
6037,2019-07-07 18:06:39,7037,17.471825107328282,78.38437799012246,493.30509754639843
3291,2019-07-07 09:52:22,4291,17.429348,78.457475,495.3347250526364
6579,2019-07-07 19:44:13,7579,17.484018565926693,78.37411768741464,503.3041132236278
963,2019-07-07 02:53:20,1963,17.470358,78.274611,505.5106382956822
7280,2019-07-07 21:50:24,8280,17.49759327380484,78.41392564768418,485.2319935318403
7929,2019-07-07 23:47:13,8929,17.50185942384006,78.40209545862464,503.26508097662975
7181,2019-07-07 21:32:34,8181,17.461737686342666,78.38301762353198,531.4576158672452
1079,2019-07-07 03:14:13,2079,17.470358,78.334361,515.4422509267869
1837,2019-07-07 05:30:39,2837,17.457121,78.286225,493.58142380930155
5934,2019-07-07 17:48:07,6934,17.464058494006032,78.38548580340796,501.3190352873053
2374,2019-07-07 07:07:19,3374,17.460103,78.176807,499.66421734276315
3247,2019-07-07 09:44:27,4247,17.540891,78.286225,504.5945471896869
7155,2019-07-07 21:27:54,8155,17.475589612279506,78.38017250826807,495.77785415084406
7109,2019-07-07 21:19:37,8109,17.476276601909383,78.38328281554362,497.3085016426054
3889,2019-07-07 11:40:01,4889,17.393563,78.451437,492.69176049019484
6574,2019-07-07 19:43:19,7574,17.469672136957225,78.38674531531197,510.954385785164
7423,2019-07-07 22:16:08,8423,17.414251531603746,78.35149330716784,503.10971213912717
5605,2019-07-07 16:48:54,6605,17.468912447307222,78.37773776122525,503.1855604846558
3161,2019-07-07 09:28:58,4161,17.544866,78.358528,512.1837914578484
7912,2019-07-07 23:44:09,8912,17.48497882880386,78.40779424317773,512.3317319486503
7085,2019-07-07 21:15:18,8085,17.47111817354094,78.37450749474371,510.4449803270189
5973,2019-07-07 17:55:08,6973,17.46293825724925,78.39280516753637,512.0316408211207
364,2019-07-07 01:05:31,1364,17.527465,78.487001,515.6266808974776
3328,2019-07-07 09:59:02,4328,17.417116,78.487001,490.3338085943793
3308,2019-07-07 09:55:26,4308,17.58567,78.443493,497.01321936955077
4652,2019-07-07 13:57:21,5652,17.58567,78.451437,507.0894833279005
469,2019-07-07 01:24:25,1469,17.540891,78.566894,491.14470423354567
7045,2019-07-07 21:08:06,8045,17.47657725831114,78.38208555032213,496.3674559548977
2817,2019-07-07 08:27:03,3817,17.544866,78.457475,501.94417221144477
3410,2019-07-07 10:13:48,4410,17.349694,78.566894,497.6986446529045
1537,2019-07-07 04:36:39,2537,17.429348,78.443493,500.660187493432
7083,2019-07-07 21:14:56,8083,17.46499961342582,78.38726209920911,488.5460827811509
5527,2019-07-07 16:34:51,6527,17.473580988496813,78.38952064520112,499.62245292316135
5803,2019-07-07 17:24:32,6803,17.47520056795607,78.39113019955506,501.3402406618085
6094,2019-07-07 18:16:55,7094,17.477743888636883,78.3877607127537,516.150043675547
1107,2019-07-07 03:19:15,2107,17.393563,78.274611,497.313705591175
4593,2019-07-07 13:46:44,5593,17.470358,78.286225,493.4973622924449
3006,2019-07-07 09:01:04,4006,17.417116,78.457475,507.1294405945145
4558,2019-07-07 13:40:26,5558,17.540891,78.339247,468.2525106186652
5760,2019-07-07 17:16:48,6760,17.465876229708876,78.38524307141158,496.8265154455538
410,2019-07-07 01:13:48,1410,17.460103,78.126225,494.8628653828744
1280,2019-07-07 03:50:24,2280,17.514423,78.569297,502.60921656806704
2755,2019-07-07 08:15:54,3755,17.417116,78.443493,512.4622625434063
6199,2019-07-07 18:35:49,7199,17.475646182429216,78.38037081933864,515.5128119890135
1341,2019-07-07 04:01:22,2341,17.540891,78.274611,502.46947686252344
6596,2019-07-07 19:47:16,7596,17.473660795401727,78.39047025360098,484.48316288555924
4100,2019-07-07 12:18:00,5100,17.457121,78.126225,494.85813393658805
3068,2019-07-07 09:12:14,4068,17.393563,78.457475,495.9544987505747
1134,2019-07-07 03:24:07,2134,17.417116,78.566894,503.67215425802135
1562,2019-07-07 04:41:09,2562,17.58567,78.176807,500.5624654016043
4958,2019-07-07 14:52:26,5958,17.47126967744413,78.38611778303685,493.1170187216367
7307,2019-07-07 21:55:15,8307,17.486435410826047,78.39169766182269,487.48351558083533
4643,2019-07-07 13:55:44,5643,17.528552,78.566894,491.3142310035691
4227,2019-07-07 12:40:51,5227,17.417116,78.176807,490.94653116434466
3009,2019-07-07 09:01:37,4009,17.460103,78.566894,516.2157699353606
6027,2019-07-07 18:04:51,7027,17.463535413193792,78.38237103751624,492.30341393693374
4447,2019-07-07 13:20:27,5447,17.393563,78.334361,500.6013605571626
4504,2019-07-07 13:30:43,5504,17.457121,78.566894,509.68441408347593
2080,2019-07-07 06:14:24,3080,17.528552,78.286225,501.9489828643265
7889,2019-07-07 23:40:01,8889,17.445494875491228,78.35099192751993,489.13997359054764
6913,2019-07-07 20:44:20,7913,17.467217512945957,78.38839985772077,509.8508502779929
3241,2019-07-07 09:43:22,4241,17.527465,78.566894,503.54187119703374
7153,2019-07-07 21:27:32,8153,17.461043103588118,78.38159219546755,478.1451226414571
4543,2019-07-07 13:37:44,5543,17.527465,78.50866,512.4572143599428
4714,2019-07-07 14:08:31,5714,17.460103,78.286225,508.73379703103353
4572,2019-07-07 13:42:57,5572,17.58567,78.339247,503.38500486430246
1349,2019-07-07 04:02:49,2349,17.417116,78.566894,516.3476348569554
3576,2019-07-07 10:43:40,4576,17.528552,78.566894,508.5046770351256
91,2019-07-07 00:16:22,1091,17.540891,78.339247,511.27941808772874
971,2019-07-07 02:54:46,1971,17.470358,78.358528,510.3640159071853
3944,2019-07-07 11:49:55,4944,17.527465,78.569297,507.5704399074402
1550,2019-07-07 04:39:00,2550,17.393563,78.50866,482.0911715386285
5708,2019-07-07 17:07:26,6708,17.47401534880555,78.38441792319323,483.2853274206638
649,2019-07-07 01:56:49,1649,17.58567,78.176807,508.5084048284287
5414,2019-07-07 16:14:31,6414,17.47559048827347,78.3794072931554,512.3165073907513
6646,2019-07-07 19:56:16,7646,17.47915761958971,78.37977382762065,492.9482660243158
2202,2019-07-07 06:36:21,3202,17.349694,78.487001,488.8623715623399
1993,2019-07-07 05:58:44,2993,17.393563,78.457475,502.62650136793513
1602,2019-07-07 04:48:21,2602,17.527465,78.334361,485.4794524307738
7523,2019-07-07 22:34:08,8523,17.44998387992538,78.40981587783331,498.31102155876175
6359,2019-07-07 19:04:37,7359,17.47121958614251,78.39097891307779,496.4489352648473
4355,2019-07-07 13:03:54,5355,17.372073,78.487001,497.75543296998427
3412,2019-07-07 10:14:09,4412,17.372073,78.566894,518.844310179053
1524,2019-07-07 04:34:19,2524,17.528552,78.126225,493.66008541539264
2832,2019-07-07 08:29:45,3832,17.429348,78.274611,500.5340869394511
398,2019-07-07 01:11:38,1398,17.372073,78.176807,486.8784379823076
3962,2019-07-07 11:53:09,4962,17.460103,78.487001,509.40374036915784
4487,2019-07-07 13:27:39,5487,17.429348,78.451437,498.20414475893085
4913,2019-07-07 14:44:20,5913,17.472897425121882,78.3947740937423,511.78308245277765
5696,2019-07-07 17:05:16,6696,17.4635175111233,78.39375653984122,475.428928867576
1457,2019-07-07 04:22:15,2457,17.514423,78.451437,499.41869018698276
3772,2019-07-07 11:18:57,4772,17.393563,78.339247,501.32127535656576
3258,2019-07-07 09:46:26,4258,17.470358,78.457475,509.1152327790549
3031,2019-07-07 09:05:34,4031,17.528552,78.286225,493.58001214768706
156,2019-07-07 00:28:04,1156,17.393563,78.443493,507.8682481439116
4972,2019-07-07 14:54:57,5972,17.473560013641194,78.37885719130577,494.72564485471406
2953,2019-07-07 08:51:32,3953,17.349694,78.286225,500.9375717890419
4628,2019-07-07 13:53:02,5628,17.393563,78.334361,509.21951557254977
1703,2019-07-07 05:06:32,2703,17.372073,78.126225,490.7023048067344
7879,2019-07-07 23:38:13,8879,17.475813582901843,78.33468598427984,507.4058467073089
671,2019-07-07 02:00:46,1671,17.527465,78.358528,503.34902571986026
6638,2019-07-07 19:54:50,7638,17.45951293102286,78.37283209337718,496.66325869026065
2824,2019-07-07 08:28:19,3824,17.514423,78.334361,493.3179340463069
1574,2019-07-07 04:43:19,2574,17.540891,78.566894,478.991711321992
7193,2019-07-07 21:34:44,8193,17.46929884764269,78.39199157668828,499.1973404364105
1212,2019-07-07 03:38:09,2212,17.470358,78.274611,496.67998327665737
2179,2019-07-07 06:32:13,3179,17.514423,78.443493,506.3913175868558
6887,2019-07-07 20:39:39,7887,17.46772002154389,78.38137817621991,505.37997966049
1184,2019-07-07 03:33:07,2184,17.417116,78.443493,510.70117304361406
3917,2019-07-07 11:45:03,4917,17.58567,78.126225,511.06729284019406
5115,2019-07-07 15:20:42,6115,17.47088670163601,78.39042025738674,531.5553787738563
5648,2019-07-07 16:56:38,6648,17.471407084735915,78.37717457228621,505.13659968870786
3108,2019-07-07 09:19:26,4108,17.417116,78.286225,491.39529410591456
6739,2019-07-07 20:13:01,7739,17.46788474657229,78.38392926495925,508.2619298919028
4222,2019-07-07 12:39:57,5222,17.429348,78.334361,516.0590405653828
3577,2019-07-07 10:43:51,4577,17.540891,78.126225,504.7489732438239
2044,2019-07-07 06:07:55,3044,17.514423,78.451437,478.7570894479103
6850,2019-07-07 20:33:00,7850,17.473873436960044,78.38430771121237,505.55360204002943
4503,2019-07-07 13:30:32,5503,17.457121,78.274611,493.70128152728483
559,2019-07-07 01:40:37,1559,17.544866,78.358528,486.7807411992053
2435,2019-07-07 07:18:18,3435,17.527465,78.487001,501.866867733041
6598,2019-07-07 19:47:38,7598,17.477598588901554,78.3838468534473,484.7418501738421
2966,2019-07-07 08:53:52,3966,17.372073,78.443493,510.23147104295657
1085,2019-07-07 03:15:18,2085,17.349694,78.50866,507.30879167432477
2356,2019-07-07 07:04:04,3356,17.457121,78.339247,499.13331059750885
6422,2019-07-07 19:15:57,7422,17.468060109879755,78.3822908630417,494.49921767792404
231,2019-07-07 00:41:34,1231,17.527465,78.443493,498.15900712276255
2710,2019-07-07 08:07:48,3710,17.528552,78.569297,489.89084752397855
2916,2019-07-07 08:44:52,3916,17.457121,78.176807,499.2295570791923
3001,2019-07-07 09:00:10,4001,17.460103,78.274611,471.5554092250645
6321,2019-07-07 18:57:46,7321,17.459181667709863,78.38668346483547,500.8870996342687
5432,2019-07-07 16:17:45,6432,17.471411768491205,78.38866912866516,501.1421994158892
6120,2019-07-07 18:21:36,7120,17.460186696215136,78.38585798878947,508.45149668090744
4534,2019-07-07 13:36:07,5534,17.528552,78.566894,502.9981157599342
188,2019-07-07 00:33:50,1188,17.457121,78.569297,509.773347618715
6180,2019-07-07 18:32:24,7180,17.46879355913555,78.3750134058102,505.4703110905239
6095,2019-07-07 18:17:06,7095,17.470020577974974,78.39010544621759,510.36524270406125
4785,2019-07-07 14:21:18,5785,17.528552,78.176807,526.2142506399255
3144,2019-07-07 09:25:55,4144,17.58567,78.566894,504.2001714194837
5727,2019-07-07 17:10:51,6727,17.462401326419375,78.39231604273738,501.84024144767363
7269,2019-07-07 21:48:25,8269,17.45207143038631,78.37322749693132,511.87048921268155
5523,2019-07-07 16:34:08,6523,17.470338811081,78.39169686238819,495.3176849722964
5842,2019-07-07 17:31:33,6842,17.47110864194486,78.38450190567127,498.80812234034585
786,2019-07-07 02:21:28,1786,17.393563,78.286225,504.2099461827857
6918,2019-07-07 20:45:14,7918,17.46656380285331,78.37692195548802,500.72415037728507
5928,2019-07-07 17:47:02,6928,17.474072868736776,78.38570623132125,500.6791344080089
4195,2019-07-07 12:35:06,5195,17.457121,78.451437,508.9977920332631
6556,2019-07-07 19:40:04,7556,17.46174402017963,78.37354838358492,483.0394516048044
4327,2019-07-07 12:58:51,5327,17.349694,78.176807,520.3345907847224
907,2019-07-07 02:43:15,1907,17.540891,78.274611,504.8590001798456
2815,2019-07-07 08:26:42,3815,17.417116,78.274611,495.9973867018574
383,2019-07-07 01:08:56,1383,17.528552,78.286225,516.2805290834879
126,2019-07-07 00:22:40,1126,17.58567,78.451437,501.03534050703735
6119,2019-07-07 18:21:25,7119,17.47643794893974,78.38876494472203,501.29898537596256
5014,2019-07-07 15:02:31,6014,17.46497760511054,78.38012278024772,497.8529671731337
4470,2019-07-07 13:24:36,5470,17.528552,78.50866,514.6769366386756
3688,2019-07-07 11:03:50,4688,17.460103,78.358528,499.9064902083211
4119,2019-07-07 12:21:25,5119,17.417116,78.358528,494.415840341392
3854,2019-07-07 11:33:43,4854,17.372073,78.566894,509.9877296885985
619,2019-07-07 01:51:25,1619,17.460103,78.339247,511.82955375755364
6071,2019-07-07 18:12:46,7071,17.478175672749217,78.38554286563715,516.0660831367214
4442,2019-07-07 13:19:33,5442,17.393563,78.457475,506.33599042049633
4279,2019-07-07 12:50:13,5279,17.457121,78.334361,511.4626649524315
2488,2019-07-07 07:27:50,3488,17.349694,78.569297,497.40746807401706
4683,2019-07-07 14:02:56,5683,17.429348,78.451437,510.25799419948305
4869,2019-07-07 14:36:25,5869,17.471576743240615,78.38239107298094,507.4252260593387
7793,2019-07-07 23:22:44,8793,17.481464988739592,78.39301858386449,505.3046026894266
1795,2019-07-07 05:23:06,2795,17.349694,78.176807,484.4287523923297
2884,2019-07-07 08:39:07,3884,17.528552,78.176807,496.11826026455924
4888,2019-07-07 14:39:50,5888,17.4762530514512,78.39636407666784,499.5428499332014
6549,2019-07-07 19:38:49,7549,17.467783296237922,78.3836969432228,505.3159602723523
688,2019-07-07 02:03:50,1688,17.460103,78.50866,524.0073710872446
672,2019-07-07 02:00:57,1672,17.417116,78.569297,508.5924391635209
7617,2019-07-07 22:51:03,8617,17.464988037937044,78.35703778786772,491.89986639228636
3845,2019-07-07 11:32:06,4845,17.544866,78.50866,495.1975648015088
5521,2019-07-07 16:33:46,6521,17.47174716200675,78.37506090548439,513.8986370235066
1823,2019-07-07 05:28:08,2823,17.544866,78.487001,494.75779785882133
1328,2019-07-07 03:59:02,2328,17.457121,78.443493,510.1870449752135
6417,2019-07-07 19:15:03,7417,17.454913084197873,78.38292155720266,501.17222090235674
6808,2019-07-07 20:25:26,7808,17.4709915274827,78.36961521795779,498.33611060533576
7492,2019-07-07 22:28:33,8492,17.462713992386103,78.42213899834414,494.9093461004208
7627,2019-07-07 22:52:51,8627,17.429724244642454,78.37073520516657,469.5357547906753
6693,2019-07-07 20:04:44,7693,17.463551408945627,78.38443721295859,505.397511242008
227,2019-07-07 00:40:51,1227,17.528552,78.566894,489.4787023698993
74,2019-07-07 00:13:19,1074,17.58567,78.457475,485.81632400235156
1738,2019-07-07 05:12:50,2738,17.58567,78.358528,502.4777470188585
1437,2019-07-07 04:18:39,2437,17.527465,78.339247,510.2954287795778
7358,2019-07-07 22:04:26,8358,17.46729231522612,78.41423209000114,483.03191911907277
6551,2019-07-07 19:39:10,7551,17.47346530823642,78.38617728658264,510.0339550764703
3970,2019-07-07 11:54:36,4970,17.372073,78.487001,490.96794076871635
483,2019-07-07 01:26:56,1483,17.58567,78.274611,506.4893105603292
3754,2019-07-07 11:15:43,4754,17.544866,78.358528,505.78949203901834
7971,2019-07-07 23:54:46,8971,17.512788777696716,78.3695722113299,497.93356551551403
5634,2019-07-07 16:54:07,6634,17.460567183336618,78.38907732068759,500.29872934561496
6049,2019-07-07 18:08:49,7049,17.470099544206033,78.37944053345358,496.0379967652227
7781,2019-07-07 23:20:34,8781,17.462249206558905,78.35222689911473,502.6353725692749
344,2019-07-07 01:01:55,1344,17.372073,78.487001,502.54706093015284
71,2019-07-07 00:12:46,1071,17.528552,78.566894,490.761147960193
2308,2019-07-07 06:55:26,3308,17.417116,78.334361,486.4216807685984
2969,2019-07-07 08:54:25,3969,17.417116,78.443493,510.0835418319048
468,2019-07-07 01:24:14,1468,17.528552,78.566894,502.040106806545
6686,2019-07-07 20:03:28,7686,17.46621804799547,78.38399471587879,508.69836282982584
2714,2019-07-07 08:08:31,3714,17.457121,78.126225,493.29596220356035
3372,2019-07-07 10:06:57,4372,17.417116,78.274611,491.75561562205223
5510,2019-07-07 16:31:48,6510,17.469352259771863,78.37352320333811,489.8816307213014
654,2019-07-07 01:57:43,1654,17.349694,78.443493,498.1924242202977
1509,2019-07-07 04:31:37,2509,17.349694,78.443493,502.3244628758791
4770,2019-07-07 14:18:36,5770,17.460103,78.487001,494.56175132792566
2181,2019-07-07 06:32:34,3181,17.460103,78.126225,515.6482458233173
1826,2019-07-07 05:28:40,2826,17.540891,78.274611,493.5785220711931
4662,2019-07-07 13:59:09,5662,17.372073,78.126225,502.4879613547918
3336,2019-07-07 10:00:28,4336,17.544866,78.457475,491.16956911003115
1988,2019-07-07 05:57:50,2988,17.514423,78.339247,493.26880002509023
5137,2019-07-07 15:24:39,6137,17.469711157421173,78.39328447699565,499.13662409652085
5582,2019-07-07 16:44:45,6582,17.47838904331485,78.390896592875,491.67363939263385
6998,2019-07-07 20:59:38,7998,17.472930633793695,78.3832795332642,500.89415448059526
6167,2019-07-07 18:30:03,7167,17.472706645656068,78.38830063976248,504.402509136224
4734,2019-07-07 14:12:07,5734,17.349694,78.569297,510.93374429030195
1822,2019-07-07 05:27:57,2822,17.372073,78.358528,489.2009705710826
3061,2019-07-07 09:10:58,4061,17.417116,78.126225,501.67842305582315
3543,2019-07-07 10:37:44,4543,17.58567,78.358528,499.3805187450838
7738,2019-07-07 23:12:50,8738,17.469708751832272,78.36588133928035,481.5181874054075
5786,2019-07-07 17:21:28,6786,17.469406771398297,78.38228965055406,488.7121290340542
6520,2019-07-07 19:33:36,7520,17.46875100564488,78.38132131136584,504.74947285885355
5837,2019-07-07 17:30:39,6837,17.4655764951867,78.3837743892869,486.4734318601535
43,2019-07-07 00:07:44,1043,17.349694,78.176807,499.26579519311895
222,2019-07-07 00:39:57,1222,17.527465,78.566894,478.77557503174705
2619,2019-07-07 07:51:25,3619,17.544866,78.176807,498.9704763207269
2182,2019-07-07 06:32:45,3182,17.349694,78.457475,479.464910887806
320,2019-07-07 00:57:36,1320,17.429348,78.286225,493.9542145729373
7590,2019-07-07 22:46:12,8590,17.47377583112154,78.39757578483312,495.6226127821752
5805,2019-07-07 17:24:54,6805,17.471928083670367,78.38094710271645,501.23025562528153
7651,2019-07-07 22:57:10,8651,17.483072784090247,78.35040574158022,497.47448880090155
3637,2019-07-07 10:54:39,4637,17.540891,78.358528,487.6409945404106
6484,2019-07-07 19:27:07,7484,17.471499114662887,78.37873234949248,487.8278500886452
1271,2019-07-07 03:48:46,2271,17.544866,78.176807,483.85891397733985
3651,2019-07-07 10:57:10,4651,17.544866,78.334361,502.0648550442345
2548,2019-07-07 07:38:38,3548,17.470358,78.176807,501.62353198262235
5238,2019-07-07 15:42:50,6238,17.469618830281643,78.38045188790338,506.6940821478382
1464,2019-07-07 04:23:31,2464,17.393563,78.286225,494.99858346963373
6282,2019-07-07 18:50:45,7282,17.466956930912833,78.38661069398943,482.65656611275614
5434,2019-07-07 16:18:07,6434,17.468581127898798,78.39650778176015,496.8400070573827
5168,2019-07-07 15:30:14,6168,17.470554634366806,78.38352343884625,500.1104699243889
3428,2019-07-07 10:17:02,4428,17.372073,78.451437,488.3525100766628
3439,2019-07-07 10:19:01,4439,17.514423,78.443493,489.30160303884514
5630,2019-07-07 16:53:24,6630,17.470910908877336,78.37520883040588,504.50923085757586
135,2019-07-07 00:24:18,1135,17.514423,78.286225,501.0062154621018
5916,2019-07-07 17:44:52,6916,17.470949915479856,78.37988905556303,511.32869423720047
7457,2019-07-07 22:22:15,8457,17.449851046711476,78.40118382094946,517.2210080849534
4627,2019-07-07 13:52:51,5627,17.470358,78.176807,484.97191363965186
3743,2019-07-07 11:13:44,4743,17.544866,78.50866,495.8113234439149
1251,2019-07-07 03:45:10,2251,17.460103,78.286225,501.2363446702036
356,2019-07-07 01:04:04,1356,17.393563,78.176807,503.6357339922926
4056,2019-07-07 12:10:04,5056,17.460103,78.457475,510.1588118421574
4960,2019-07-07 14:52:48,5960,17.473099960962312,78.38477394701876,507.2862496436622
1773,2019-07-07 05:19:08,2773,17.544866,78.487001,511.38430116561636
7788,2019-07-07 23:21:50,8788,17.477242420151732,78.38907374798126,500.6136020635067
3141,2019-07-07 09:25:22,4141,17.429348,78.566894,493.7149625308249
6025,2019-07-07 18:04:30,7025,17.468624461686424,78.39031792389316,519.4995651938734
6098,2019-07-07 18:17:38,7098,17.463764031933792,78.38937552342144,501.5332517926226
4478,2019-07-07 13:26:02,5478,17.457121,78.487001,497.5815250999653
7115,2019-07-07 21:20:42,8115,17.46253850861086,78.38274958691652,489.27780684824967
4494,2019-07-07 13:28:55,5494,17.417116,78.457475,501.5946841443766
632,2019-07-07 01:53:45,1632,17.470358,78.457475,510.0449002636982
4665,2019-07-07 13:59:42,5665,17.544866,78.569297,494.995346048806
1660,2019-07-07 04:58:48,2660,17.540891,78.126225,498.6662045160079
2365,2019-07-07 07:05:42,3365,17.457121,78.569297,502.49156441543454
6672,2019-07-07 20:00:57,7672,17.46066978771994,78.38581607434995,504.72174769562406
684,2019-07-07 02:03:07,1684,17.58567,78.274611,497.4016488389964
3953,2019-07-07 11:51:32,4953,17.514423,78.443493,496.0639080148924
4361,2019-07-07 13:04:58,5361,17.544866,78.566894,494.89237980538377
3059,2019-07-07 09:10:37,4059,17.429348,78.334361,488.93403609233405
754,2019-07-07 02:15:43,1754,17.393563,78.566894,492.298219626595
3548,2019-07-07 10:38:38,4548,17.514423,78.358528,492.02933241460545
4256,2019-07-07 12:46:04,5256,17.470358,78.443493,484.5782291555717
4310,2019-07-07 12:55:48,5310,17.470358,78.50866,509.9294466975809
4236,2019-07-07 12:42:28,5236,17.460103,78.487001,503.59567738288155
5208,2019-07-07 15:37:26,6208,17.46238130837597,78.38672392597792,501.42227116659194
1890,2019-07-07 05:40:12,2890,17.527465,78.286225,513.045479848139
1147,2019-07-07 03:26:27,2147,17.540891,78.286225,507.17847382638746
7422,2019-07-07 22:15:57,8422,17.442749877430572,78.36839767513352,492.1038434341259
7345,2019-07-07 22:02:06,8345,17.48841369475245,78.38348678496334,511.73391061316704
5113,2019-07-07 15:20:20,6113,17.470536656928328,78.38968928379454,509.7226151747989
2860,2019-07-07 08:34:48,3860,17.417116,78.334361,488.8207833642309
4920,2019-07-07 14:45:36,5920,17.4708080125206,78.38611115151843,509.02781068601155
2387,2019-07-07 07:09:39,3387,17.417116,78.339247,495.32750427900777
3379,2019-07-07 10:08:13,4379,17.393563,78.50866,509.97148238943475
5181,2019-07-07 15:32:34,6181,17.469730941663936,78.38331681839708,496.62053232931044
4292,2019-07-07 12:52:33,5292,17.393563,78.569297,494.6666727728454
7919,2019-07-07 23:45:25,8919,17.485295566962947,78.40341548828299,495.69725878310527
967,2019-07-07 02:54:03,1967,17.349694,78.50866,490.27831793850964
7178,2019-07-07 21:32:02,8178,17.47814777168829,78.38860538416534,485.1964372199711
6086,2019-07-07 18:15:28,7086,17.4718082634606,78.37755421950499,475.0100254015239
7906,2019-07-07 23:43:04,8906,17.478396243405587,78.3916066442991,489.4532700000074
1984,2019-07-07 05:57:07,2984,17.527465,78.566894,526.3062328022065
1318,2019-07-07 03:57:14,2318,17.58567,78.339247,504.7826088872753
2315,2019-07-07 06:56:42,3315,17.460103,78.358528,518.6422260879241
2112,2019-07-07 06:20:09,3112,17.417116,78.451437,496.81799408913605
4063,2019-07-07 12:11:20,5063,17.349694,78.451437,495.31678482523535
5437,2019-07-07 16:18:39,6437,17.461883282845157,78.37956855114945,517.1654065752085
5422,2019-07-07 16:15:57,6422,17.465972657326372,78.37643789917719,503.7576242835083
954,2019-07-07 02:51:43,1954,17.540891,78.286225,490.4472450130719
3689,2019-07-07 11:04:01,4689,17.540891,78.566894,506.32917484498705
7868,2019-07-07 23:36:14,8868,17.467823042045115,78.38548811210954,512.5088461861314
2253,2019-07-07 06:45:32,3253,17.417116,78.569297,485.721275668414
2384,2019-07-07 07:09:07,3384,17.417116,78.334361,504.6465833181069
5663,2019-07-07 16:59:20,6663,17.47053728427814,78.38794095790901,486.38275223424364
6748,2019-07-07 20:14:38,7748,17.473371824548092,78.3832116003136,511.9675532430895
3481,2019-07-07 10:26:34,4481,17.540891,78.339247,502.30698431921536
7603,2019-07-07 22:48:32,8603,17.428565624836022,78.33337275522116,506.29661158876206
1408,2019-07-07 04:13:26,2408,17.372073,78.451437,497.82556064620024
6566,2019-07-07 19:41:52,7566,17.47396623673206,78.39077633346197,482.18397570776676
3882,2019-07-07 11:38:45,4882,17.527465,78.443493,495.5856783977165
6174,2019-07-07 18:31:19,7174,17.460778401275704,78.38740580190318,509.2983952397244
5748,2019-07-07 17:14:38,6748,17.484439800506674,78.38441372329362,519.9362878251852
6038,2019-07-07 18:06:50,7038,17.4765182140503,78.37790833827154,502.82290089888676
7968,2019-07-07 23:54:14,8968,17.483526775677223,78.3765341267522,493.13647422187813
23,2019-07-07 00:04:08,1023,17.460103,78.358528,505.3570277826743
259,2019-07-07 00:46:37,1259,17.514423,78.176807,508.3989473428584
6054,2019-07-07 18:09:43,7054,17.464755141060397,78.39019285370394,501.3275373807507
332,2019-07-07 00:59:45,1332,17.429348,78.443493,500.7121420733212
2225,2019-07-07 06:40:30,3225,17.470358,78.339247,502.13608258320323
1307,2019-07-07 03:55:15,2307,17.544866,78.451437,500.43550377431995
4653,2019-07-07 13:57:32,5653,17.460103,78.274611,502.97780963170646
264,2019-07-07 00:47:31,1264,17.393563,78.126225,518.275632520739
3774,2019-07-07 11:19:19,4774,17.393563,78.443493,479.66696934394963
3047,2019-07-07 09:08:27,4047,17.58567,78.451437,497.61544305581117
2625,2019-07-07 07:52:30,3625,17.470358,78.176807,490.6764587317568
2448,2019-07-07 07:20:38,3448,17.514423,78.451437,511.80803060566234
6278,2019-07-07 18:50:02,7278,17.465372461196836,78.38105935770392,498.5911783034562
2830,2019-07-07 08:29:24,3830,17.470358,78.487001,505.5970477553398
861,2019-07-07 02:34:58,1861,17.540891,78.286225,514.2730677782587
4547,2019-07-07 13:38:27,5547,17.544866,78.443493,489.18990394387
2994,2019-07-07 08:58:55,3994,17.58567,78.50866,494.7248236211685
7937,2019-07-07 23:48:39,8937,17.49777856591324,78.40600585492578,513.2408236987859
6948,2019-07-07 20:50:38,7948,17.46629188599562,78.37716725646733,488.78937218659564
4178,2019-07-07 12:32:02,5178,17.540891,78.451437,495.06219649517635
2116,2019-07-07 06:20:52,3116,17.457121,78.358528,483.9964450035759
7315,2019-07-07 21:56:42,8315,17.470885272637407,78.37921540628719,513.6336335007356
7939,2019-07-07 23:49:01,8939,17.452443470570913,78.38203951233778,494.1875343641923
302,2019-07-07 00:54:21,1302,17.372073,78.487001,503.5116046704712
658,2019-07-07 01:58:26,1658,17.528552,78.176807,506.7598032424396
6401,2019-07-07 19:12:10,7401,17.460285753708188,78.38341621061005,491.96763129583906
2073,2019-07-07 06:13:08,3073,17.460103,78.126225,480.9599991830315
1863,2019-07-07 05:35:20,2863,17.457121,78.569297,497.80535902655237
5379,2019-07-07 16:08:13,6379,17.46934381798202,78.37794992236606,497.6417223675427
3996,2019-07-07 11:59:16,4996,17.372073,78.358528,499.39496521402623
2534,2019-07-07 07:36:07,3534,17.540891,78.457475,499.4501700770563
5507,2019-07-07 16:31:15,6507,17.465595303703225,78.38603135974124,495.01227157666824
7718,2019-07-07 23:09:14,8718,17.465693496412865,78.39556971022976,494.62462698152683
